DateTime,AddedIPs,RemovedIPs
1540159702,4,0
1540160426,3,10
1540161396,6,13
1540162352,6,9
1540163318,12,11
1540164265,7,8
1540164982,6,11
1540165706,6,11
1540166435,15,0
1540167152,8,8
1540168108,14,12
1540169072,8,12
1540169780,11,7
1540170514,6,58
1540171222,10,0
1540171950,16,21
1540172914,15,9
1540173873,19,16
1540174583,3,18
1540175306,4,8
1540176024,12,0
1540176754,8,9
1540177718,8,13
1540178417,8,13
1540179140,9,10
1540179855,13,0
1540180591,9,12
1540181553,6,12
1540182511,2,7
1540183466,5,12
1540184444,4,6
1540185395,5,3
1540186355,3,6
1540187311,3,3
1540188276,3,3
1540189231,8,5
1540190202,13,9
1540191152,5,9
1540192121,6,13
1540193068,9,12
1540194128,17,8
1540194747,10,0
1540195473,7,7
1540196186,10,9
1540196905,5,10
1540197868,9,9
1540198854,11,14
1540199814,5,14
1540200499,12,0
1540201228,11,4
1540202189,10,10
1540203151,14,2
1540203863,6,13
1540204583,10,0
1540205306,5,8
1540206038,3,10
1540206751,9,9
1540207471,10,10
1540208192,9,0
1540209150,9,14
1540210119,11,10
1540211067,16,10
1540212031,9,9
1540212766,15,10
1540213469,2,7
1540214186,7,0
1540214907,4,15
1540215872,12,19
1540216838,21,8
1540217802,8,10
1540218737,13,5
1540219716,9,13
1540220677,7,7
1540221629,13,10
1540222598,8,15
1540223551,10,9
1540224553,10,15
1540225468,15,0
1540226199,4,19
1540226914,6,12
1540227664,12,14
1540228360,17,0
1540229309,25,8
1540230269,12,12
1540231239,13,13
1540232198,8,7
1540233152,14,10
1540233864,11,7
1540234596,12,18
1540235306,4,0
1540236024,8,17
1540237002,10,14
1540237954,11,12
1540238916,8,9
1540239867,13,17
1540240828,17,7
1540241790,16,7
1540242755,20,13
1540243465,8,9
1540244189,5,3
1540244904,7,10
1540245671,13,3
1540246589,3,3
1540247539,6,8
1540248511,4,6
1540249484,12,9
1540250673,11,11
1540251627,13,3
1540252593,8,12
1540253552,13,6
1540254527,12,26
1540255467,15,0
1540256441,10,16
1540257382,17,10
1540258354,22,31
1540259064,15,0
1540259785,12,23
1540260507,15,5
1540261229,12,12
1540262195,12,10
1540263155,11,16
1540264117,14,0
1540265070,13,18
1540266030,14,11
1540266992,12,17
1540267956,14,6
1540268670,4,0
1540269394,3,5
1540270106,4,6
1540270836,6,0
1540271800,8,5
1540272754,6,0
1540273715,7,9
1540274675,6,0
1540275632,12,18
1540276598,10,0
1540278281,11,20
1540279010,11,8
1540279949,11,10
1540280664,3,7
1540281386,6,5
1540282126,10,4
1540283059,32,4
1540284025,14,9
1540285016,8,5
1540285959,13,10
1540286913,8,11
1540287873,13,4
1540288581,7,0
1540289312,8,8
1540290271,14,15
1540290982,8,0
1540291711,8,12
1540292683,6,4
1540293633,16,8
1540294599,8,21
1540295555,7,9
1540296530,8,11
1540297491,9,13
1540298439,9,6
1540299393,8,6
1540300366,8,5
1540301066,6,5
1540301783,6,15
1540302505,9,11
1540303234,9,0
1540304208,10,20
1540305139,8,7
1540306103,12,0
1540307065,1,8
1540308025,8,12
1540308986,11,6
1540309940,7,8
1540310950,12,10
1540311876,17,8
1540312837,15,5
1540314045,16,10
1540315009,12,29
1540315948,17,16
1540316898,14,17
1540317866,17,10
1540318824,14,12
1540319806,14,9
1540320756,17,10
1540321727,6,23
1540322652,9,12
1540323624,13,7
1540324575,7,9
1540325547,19,14
1540326511,18,18
1540327480,11,12
1540328422,7,18
1540329403,9,9
1540330358,11,11
1540331321,13,16
1540332277,10,17
1540333244,10,9
1540334224,11,9
1540335147,10,11
1540336131,5,14
1540337056,10,0
1540338014,8,8
1540338998,9,23
1540339940,7,0
1540340900,18,9
1540341854,13,18
1540342844,13,24
1540343781,11,0
1540344746,11,14
1540345475,13,33
1540346186,13,14
1540346925,5,8
1540347854,11,14
1540348835,8,15
1540349790,8,9
1540350768,13,19
1540351467,10,0
1540352189,16,11
1540352907,7,14
1540353640,10,19
1540354591,11,7
1540355555,5,10
1540356521,4,7
1540357475,8,12
1540358923,13,8
1540359639,11,10
1540360593,6,4
1540361561,7,9
1540362535,13,9
1540363473,8,14
1540364680,5,0
1540365632,8,17
1540366351,5,6
1540367072,11,10
1540367787,9,0
1540368760,9,38
1540369714,10,12
1540370674,8,10
1540371638,13,7
1540372583,16,9
1540373559,6,17
1540374267,5,0
1540374990,8,11
1540375707,7,0
1540376437,7,12
