DateTime,AddedIPs,RemovedIPs
1540241107,787,749
1540242006,816,734
1540242907,824,910
1540243807,733,665
1540244707,630,726
1540245606,610,732
1540246506,692,687
1540247405,744,673
1540248307,692,846
1540249206,748,683
1540251007,1530,6908
1540251908,836,4241
1540252808,912,1152
1540253708,847,685
1540254607,737,769
1540255507,687,598
1540256408,787,677
1540257309,787,725
1540258209,791,120
1540259109,656,49
1540260009,682,97
1540260908,703,100
1540261808,695,63
1540262708,624,100
1540263609,709,137
1540264508,731,97
1540265408,672,80
1540266308,650,90
1540267208,711,87
1540268108,784,100
1540269008,793,89
1540269908,755,77
1540270808,819,126
1540271708,777,126
1540272609,967,112
1540273508,858,134
1540274410,874,145
1540275308,848,225
1540276208,842,403
1540278008,1622,1433
1540278909,899,757
1540279808,844,799
1540280708,808,808
1540282509,1889,1623
1540283408,852,781
1540284308,807,609
1540285208,997,795
1540286107,825,858
1540287008,823,859
1540287906,746,747
1540288806,780,722
1540289708,802,1057
1540290607,806,1116
1540291508,785,1286
1540292407,790,1178
1540293308,816,1268
1540294207,983,1112
1540295107,948,1176
1540296006,940,1180
1540296906,971,1269
1540297806,1208,1255
1540298706,984,1155
1540299606,1133,1232
1540300507,1066,1376
1540301406,1024,1028
1540302306,1039,1111
1540303205,1104,1055
1540304106,1089,1078
1540305006,1125,1063
1540305906,1196,833
1540306806,966,735
1540307706,990,835
1540308607,963,594
1540309507,859,737
1540310406,928,733
1540311306,1034,965
1540312206,976,919
1540313105,868,762
1540314007,1069,825
1540314905,1884,1396
1540315806,1149,855
1540316706,998,740
1540317606,1035,787
1540318507,1040,993
1540319406,962,1082
1540320306,843,766
1540321207,866,789
1540322106,836,812
1540323008,921,692
1540323907,914,668
1540324806,876,746
1540325706,818,732
1540326606,816,742
1540327507,752,601
1540328405,782,715
1540329307,895,913
1540330206,850,657
1540331106,822,547
1540332007,765,657
1540332906,838,749
1540333806,782,538
1540334706,727,504
1540335607,843,681
1540336506,826,679
1540337405,758,666
1540338306,725,733
1540339207,788,809
1540340105,840,1010
1540341006,799,716
1540341906,794,687
1540342805,843,736
1540343707,871,703
1540344606,912,688
1540345507,788,548
1540346406,926,668
1540347306,824,558
1540348207,808,567
1540349106,701,593
1540350006,812,703
1540350905,806,642
1540351805,824,684
1540352705,751,723
1540353605,891,777
1540354505,839,655
1540355405,778,611
1540356305,715,549
1540357205,778,586
1540359004,1772,1201
1540359905,788,478
1540360805,921,612
1540361705,971,656
1540362605,894,849
1540363505,768,673
1540364405,1122,827
1540365305,1063,1047
1540366205,997,975
1540367104,969,891
1540368005,1074,958
1540368905,919,941
1540369804,939,859
1540370705,811,673
1540371605,859,888
1540372505,796,823
1540373404,789,716
1540374305,572,493
1540375204,548,551
1540376105,504,703
