DateTime,AddedIPs,RemovedIPs
1539976832,1,0
1539977134,1,0
1539977731,1,0
1539978332,95,0
1539978637,215,0
1539979232,165,0
1539979536,2,0
1539981033,134,0
1539981336,181,0
1539981933,30,0
1539984333,1,0
1539988235,4,0
1539990931,2,0
1539993931,3,0
1539994528,2,0
1539995430,2,0
1539996029,8,0
1539996330,119,0
1540002334,9,0
1540003533,3,0
1540007727,1,0
1540008029,1,0
1540009835,1,0
1540010130,22,0
1540011329,11,0
1540012232,11,0
1540013727,13,0
1540014632,2,0
1540015526,1,0
1540017636,3,0
1540019431,1,0
1540020331,8,0
1540022729,1,0
1540023332,1,0
1540024828,2,0
1540027528,8,0
1540029932,5,0
1540031430,9,0
1540032927,2,0
1540037128,5,0
1540039832,0,5
1540040129,5,0
1540040432,0,2
1540044030,26,0
1540044335,183,0
1540044930,160,0
1540049128,1,0
1540051536,139,7
1540052134,311,7
1540052436,0,3
1540053036,2,11
1540053633,1,6
1540053937,0,11
1540054536,0,10
1540054832,0,6
1540055435,0,14
1540056037,0,11
1540056333,0,10
1540056936,2,0
1540057236,0,1
1540057835,1,0
1540058729,8,0
1540059335,71,0
1540060837,4,0
1540061135,1,0
1540062931,1,0
1540063533,2,0
1540067737,2,0
1540068931,4,0
1540076132,13,0
1540077329,1,0
1540079436,1,0
1540080336,2,0
1540080934,2,0
1540081836,3,0
1540082435,1,0
1540083639,1,0
1540084228,2,0
1540085130,1,0
1540085734,1,0
1540086030,2,0
1540086628,2,0
1540087230,1,0
1540087534,2,0
1540088132,1,0
1540092329,1,0
1540096231,4,0
1540098327,4,0
1540099528,6,0
1540100127,12,0
1540102535,1,0
1540103431,2,0
1540104029,19,0
1540105230,1,0
1540105535,1,0
1540106435,1,0
1540106734,1,0
1540109128,4,0
1540112131,2,0
1540112733,1,0
1540114232,2,0
1540117534,1,0
1540119331,1,0
1540127135,5,0
1540127735,1,0
1540129537,1,0
1540130134,3,0
1540131033,6,0
1540136136,1,0
1540138236,11,0
1540139134,1,0
1540142130,0,4
1540143935,1,0
1540144530,1,0
1540144834,0,1
1540145434,8,0
1540146033,1,0
1540146332,0,1
1540147836,1,0
1540149336,2,0
1540150238,2,0
1540150837,2,0
1540151733,2,0
1540152936,2,0
1540153534,1,0
1540154735,10,0
1540155634,2,0
1540155930,5,0
1540156530,1,0
1540159534,2,0
1540160736,2,0
1540161332,8,0
1540162527,1,0
1540163129,1,0
1540164332,1,0
1540164931,1,0
1540166134,2,0
1540167931,3,0
1540168528,1,0
1540169729,1,0
1540175734,0,2
1540206328,0,1
1540209931,0,4
1540210836,0,2
1540218636,0,1
1540218936,0,1
1540220436,0,1
1540223438,1,0
1540231237,214,0
1540231534,221,0
1540232135,239,0
1540232436,32,0
1540233038,372,0
1540233336,49,0
1540233936,1,0
1540235137,3,0
1540240837,1,0
1540241137,1,0
1540241734,1,0
1540243236,2,0
1540243833,5,0
1540246530,1,0
1540250429,0,1
1540251029,60,0
1540251632,105,0
1540251928,36,0
1540252830,1,0
1540253434,74,0
1540253732,27,0
1540254030,14,0
1540254328,1,0
1540254928,5,0
1540255528,23,0
1540256737,2,0
1540258535,23,0
1540259136,1,0
1540259733,13,0
1540260338,6,0
1540260629,0,1
1540261535,3,0
1540262132,9,0
1540263032,3,0
1540264530,1,0
1540265436,1,0
1540266027,1,0
1540266331,2,0
1540266933,2,0
1540267235,1,0
1540267834,7,0
1540269028,15,0
1540269329,26,0
1540269928,1,0
1540270830,3,0
1540271126,1,0
1540273237,16,0
1540273535,2,0
1540274133,2,0
1540275029,2,0
1540275627,1,0
1540275930,2,0
1540276526,12,0
1540278029,9,0
1540278927,11,0
1540279833,3,0
1540280133,20,0
1540280733,11,0
1540281335,3,0
1540281932,13,0
1540282536,1,0
1540282833,0,1
1540283429,2,1
1540284334,35,0
1540284934,2,0
1540285832,3,0
1540286131,2,0
1540287334,8,0
1540288534,1,0
1540289136,1,0
1540290635,2,0
1540290934,15,0
1540291530,1,0
1540292129,2,0
1540293029,1,0
1540293630,1,0
1540294526,8,0
1540295426,1,0
1540296328,5,0
1540297829,3,0
1540298433,15,0
1540298731,0,5
1540299335,2,0
1540301431,5,0
1540301732,23,0
1540302332,2,0
1540303232,4,0
1540303533,4,0
1540305033,2,0
1540305633,35,0
1540305931,1,0
1540306534,1,0
1540307433,2,0
1540307735,1,0
1540308336,0,1
1540308934,9,0
1540310131,8,0
1540310727,9,0
1540311329,3,0
1540312234,9,0
1540312836,15,0
1540313437,1,0
1540314037,1,0
1540314336,2,0
1540314936,1,0
1540315834,3,0
1540316437,6,0
1540316736,3,0
1540317332,1,0
1540317638,1,0
1540318235,6,0
1540319135,4,0
1540319734,245,0
1540320033,106,0
1540320635,3,0
1540321230,4,0
1540321530,5,0
1540322130,45,0
1540322431,167,0
1540323033,118,0
1540323634,9,0
1540323936,25,0
1540324530,1,12
1540325130,0,6
1540325432,1,8
1540325732,0,4
1540326029,0,4
1540326336,0,4
1540326935,9,2
1540328438,1,0
1540328733,10,0
1540329336,1,0
1540329637,34,0
1540330238,3,0
1540330534,10,0
1540331135,3,0
1540331731,9,0
1540332633,1,0
1540333228,2,0
1540333528,3,0
1540334136,26,0
1540335030,1,0
1540335631,3,0
1540335927,1,0
1540336527,68,0
1540336829,1,0
1540337731,6,0
1540338327,1,0
1540339835,2,0
1540341333,234,0
1540341638,196,3
1540342235,402,0
1540342837,401,0
1540343136,201,0
1540343736,99,0
1540344937,2,0
1540346734,7,0
1540347936,1,0
1540348836,3,0
1540349136,1,0
1540350636,1,0
1540351837,3,0
1540352137,1,0
1540353336,1,0
1540353931,10,0
1540355430,5,0
1540355728,1,0
1540359635,8,0
1540360535,17,0
1540361436,2,0
1540362337,1,0
1540362936,10,0
1540363832,2,4
1540364437,1,0
1540365036,3,2
1540365632,2,0
1540366537,6,0
1540367733,2,0
1540368036,2,0
1540368634,1,0
1540369234,1,0
1540370129,3,0
1540371033,1,0
1540371634,1,0
1540371931,4,0
1540373429,1,0
1540373733,4,0
1540374937,1,0
1540376136,4,0
